Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,ProfitMargin
5830,CA-2019-122063,2019-12-03,07-12-2019,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,104.7528,,Cards,,,December,2019,0.17999999999999997
731,US-2019-150861,2019-12-03,06-12-2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,102.4998,,COD,,,December,2019,0.18888888888888888
729,US-2019-150861,2019-12-03,06-12-2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,-153.3456,,Online,,,December,2019,-0.3833333333333333
4198,US-2019-161683,2019-12-03,08-12-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,93.7688,,Online,,,December,2019,0.23750000000000002
7909,CA-2019-149762,2019-12-03,07-12-2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,3,6.7176,,COD,,,December,2019,0.024999999999999998
7912,CA-2019-149762,2019-12-03,07-12-2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,-12.098,,Online,,,December,2019,-0.05882352941176471
728,US-2019-150861,2019-12-03,06-12-2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,84.0512,,Online,,,December,2019,0.45999999999999996
5427,CA-2019-153598,2019-12-03,06-12-2019,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,51.474,,Online,,,December,2019,0.45999999999999996
7911,CA-2019-149762,2019-12-03,07-12-2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,7.308,,Online,,,December,2019,0.15
730,US-2019-150861,2019-12-03,06-12-2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,10.089,,Online,,,December,2019,0.3
5831,CA-2019-122063,2019-12-03,07-12-2019,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,8.0946,,COD,,,December,2019,0.26999999999999996
7910,CA-2019-149762,2019-12-03,07-12-2019,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,5.9184,,Online,,,December,2019,0.26999999999999996
4199,US-2019-161683,2019-12-03,08-12-2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,-14.5536,,Online,,,December,2019,-0.7999999999999999
732,US-2019-150861,2019-12-03,06-12-2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,3.024,,COD,,,December,2019,0.48000000000000004
1534,CA-2019-139885,2019-12-04,08-12-2019,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0.0,,COD,,,December,2019,0.0
1228,CA-2019-126004,2019-12-04,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,11.6316,,COD,,,December,2019,0.06
1227,CA-2019-126004,2019-12-04,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,3.6588,,Online,,,December,2019,0.02
1223,CA-2019-126004,2019-12-04,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,20.4822,,Online,,,December,2019,0.18
5778,CA-2019-112060,2019-12-04,09-12-2019,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,50.328,,COD,,,December,2019,0.48000000000000004
1224,CA-2019-126004,2019-12-04,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,34.386,,Online,,,December,2019,0.44
1226,CA-2019-126004,2019-12-04,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4,19.8744,,COD,,,December,2019,0.49
5777,CA-2019-105277,2019-12-04,08-12-2019,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Auburn,New York,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,5.823,,Online,,,December,2019,0.375
1225,CA-2019-126004,2019-12-04,05-12-2019,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.6048,,Online,,,December,2019,0.35000000000000003
150,CA-2019-114489,2019-12-05,09-12-2019,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",951.84,8,585.552,,Online,,,December,2019,0.6151790216843167
5060,CA-2019-109722,2019-12-05,07-12-2019,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,195.9944,,COD,,,December,2019,0.28
5061,CA-2019-109722,2019-12-05,07-12-2019,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,70.1784,,Online,,,December,2019,0.11999999999999998
3593,CA-2019-108434,2019-12-05,07-12-2019,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,120.9468,,Online,,,December,2019,0.26
14,CA-2019-161389,2019-12-05,10-12-2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Seattle,Washington,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.976,3,132.5922,,Online,,,December,2019,0.32499999999999996
148,CA-2019-114489,2019-12-05,09-12-2019,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,103.8015,,Online,,,December,2019,0.27
3009,CA-2019-124772,2019-12-05,06-12-2019,First Class,JG-15160,James Galang,Consumer,United States,Murray,Kentucky,South,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,74.8098,,Online,,,December,2019,0.39
151,CA-2019-114489,2019-12-05,09-12-2019,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,80.6285,,Online,,,December,2019,0.47
149,CA-2019-114489,2019-12-05,09-12-2019,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,5.9988,,Online,,,December,2019,0.04
9967,CA-2019-146374,2019-12-05,10-12-2019,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,7,51.5543,,Online,,,December,2019,0.47
4185,CA-2019-143749,2019-12-05,07-12-2019,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,20.485,,COD,,,December,2019,0.25
4597,CA-2019-140564,2019-12-05,10-12-2019,Second Class,TC-21475,Tony Chapman,Home Office,United States,Washington,District of Columbia,East,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,13.2288,,Online,,,December,2019,0.38999999999999996
9965,CA-2019-146374,2019-12-05,10-12-2019,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,1,6.432,,Online,,,December,2019,0.48000000000000004
6872,CA-2019-145009,2019-12-05,08-12-2019,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,11.952,3,3.8844,,Online,,,December,2019,0.325
9966,CA-2019-146374,2019-12-05,10-12-2019,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,4.98,1,2.3406,,Online,,,December,2019,0.4699999999999999
8776,CA-2019-163636,2019-12-05,09-12-2019,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536,2,0.3094,,COD,,,December,2019,0.08750000000000001
8569,CA-2019-162390,2019-12-06,12-12-2019,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,7,314.8418,,COD,,,December,2019,0.32499999999999996
8571,CA-2019-162390,2019-12-06,12-12-2019,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,89.997,,COD,,,December,2019,0.1875
9980,US-2019-103674,2019-12-06,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.472,14,153.1152,,COD,,,December,2019,0.35
2935,US-2019-169040,2019-12-06,12-12-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,3,26.9985,,COD,,,December,2019,0.0625
9974,US-2019-103674,2019-12-06,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,271.96,5,27.196,,Online,,,December,2019,0.10000000000000002
9977,US-2019-103674,2019-12-06,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,31.198,,Online,,,December,2019,0.125
2938,US-2019-169040,2019-12-06,12-12-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,7,116.5976,,Online,,,December,2019,0.47
8570,CA-2019-162390,2019-12-06,12-12-2019,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,13,77.8232,,Online,,,December,2019,0.35
2939,US-2019-169040,2019-12-06,12-12-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,89.159,,Online,,,December,2019,0.4700000000000001
2934,US-2019-169040,2019-12-06,12-12-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,1,13.7193,,COD,,,December,2019,0.08750000000000001
2940,US-2019-169040,2019-12-06,12-12-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,19.4376,,Online,,,December,2019,0.325
2937,US-2019-169040,2019-12-06,12-12-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,7,15.3426,,Online,,,December,2019,0.325
2936,US-2019-169040,2019-12-06,12-12-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,16.1505,,COD,,,December,2019,0.45
1133,US-2019-114776,2019-12-06,07-12-2019,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.44,3,9.3312,,COD,,,December,2019,0.48000000000000004
9975,US-2019-103674,2019-12-06,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,5.2332,,Online,,,December,2019,0.27999999999999997
9978,US-2019-103674,2019-12-06,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",13.86,7,0.0,,Online,,,December,2019,0.0
9979,US-2019-103674,2019-12-06,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,13.376,4,4.6816,,COD,,,December,2019,0.35000000000000003
9976,US-2019-103674,2019-12-06,10-12-2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2,6.4128,,COD,,,December,2019,0.48
3481,CA-2019-131289,2019-12-08,14-12-2019,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6,-195.4788,,Online,,,December,2019,-0.1375
36,CA-2019-117590,2019-12-08,10-12-2019,First Class,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,Central,TEC-PH-10004977,Technology,Phones,GE 30524EE4,97.544,7,123.4737,,Online,,,December,2019,1.2658256786680882
9163,CA-2019-160108,2019-12-08,12-12-2019,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,176.8026,,COD,,,December,2019,0.26
9162,CA-2019-160108,2019-12-08,12-12-2019,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,32.4688,,Online,,,December,2019,0.08
5591,CA-2019-115224,2019-12-08,11-12-2019,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,81.0474,,Online,,,December,2019,0.22999999999999998
5747,CA-2019-113733,2019-12-08,12-12-2019,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,31.198,,COD,,,December,2019,0.125
37,CA-2019-117590,2019-12-08,10-12-2019,First Class,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5,-147.963,,COD,,,December,2019,-0.775
1299,CA-2019-134425,2019-12-08,12-12-2019,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,2.299,,Online,,,December,2019,0.02
5748,CA-2019-113733,2019-12-08,12-12-2019,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,17.8794,,Online,,,December,2019,0.2625
3480,CA-2019-131289,2019-12-08,14-12-2019,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,45.36,7,21.7728,,Online,,,December,2019,0.48
5590,CA-2019-115224,2019-12-08,11-12-2019,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,9.534,,Online,,,December,2019,0.28
5749,CA-2019-113733,2019-12-08,12-12-2019,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,-2.484,,Online,,,December,2019,-0.15000000000000002
3104,CA-2019-124562,2019-12-08,12-12-2019,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Ohio,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,-9.5018,,Online,,,December,2019,-0.7333333333333333
8441,CA-2019-158302,2019-12-08,12-12-2019,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3,3.4398,,Online,,,December,2019,0.325
3479,CA-2019-131289,2019-12-08,14-12-2019,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,2,2.4824,,COD,,,December,2019,0.29
8555,CA-2019-102092,2019-12-09,11-12-2019,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,158.529,,Online,,,December,2019,0.15000000000000002
6711,CA-2019-149503,2019-12-09,12-12-2019,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Stockton,California,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,99.296,,COD,,,December,2019,0.3625
1313,CA-2019-141082,2019-12-09,13-12-2019,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4,56.1752,,COD,,,December,2019,0.45999999999999996
